Layer,NodesPerLayer,BatchSize,Epoch,Optimizer,Accuracy
1,40,512,300,Nadam,0.7806539535522461
1,50,16,300,Nadam,0.8242506980895996
1,50,32,300,Nadam,0.8188011050224304
1,50,64,300,Nadam,0.8201634883880615
1,50,128,300,Nadam,0.7874659299850464
1,50,256,300,Nadam,0.7888283133506775
1,50,512,300,Nadam,0.776566743850708
1,60,16,300,Nadam,0.8092643022537231
1,60,32,300,Nadam,0.8147138953208923
1,60,64,300,Nadam,0.8310626745223999
1,60,128,300,Nadam,0.8119891285896301
1,60,256,300,Nadam,0.8133515119552612
1,60,512,300,Nadam,0.7942779064178467
1,70,16,300,Nadam,0.8201634883880615
1,70,32,300,Nadam,0.8106266856193542
1,70,64,300,Nadam,0.7888283133506775
1,70,128,300,Nadam,0.8147138953208923
1,70,256,300,Nadam,0.7779291272163391
1,70,512,300,Nadam,0.8106266856193542
1,80,16,300,Nadam,0.7901907563209534
1,80,32,300,Nadam,0.7861035466194153
1,80,64,300,Nadam,0.8133515119552612
1,80,128,300,Nadam,0.8228882551193237
1,80,256,300,Nadam,0.7970027327537537
1,80,512,300,Nadam,0.7929155230522156
1,90,16,300,Nadam,0.8174387216567993
1,90,32,300,Nadam,0.8133515119552612
1,90,64,300,Nadam,0.8092643022537231
1,90,128,300,Nadam,0.8188011050224304
1,90,256,300,Nadam,0.8133515119552612
1,90,512,300,Nadam,0.7656675577163696
1,100,16,300,Nadam,0.8051770925521851
1,100,32,300,Nadam,0.7970027327537537
1,100,64,300,Nadam,0.8174387216567993
1,100,128,300,Nadam,0.8010899424552917
1,100,256,300,Nadam,0.8010899424552917
1,100,512,300,Nadam,0.803814709186554
2,30,16,300,Nadam,0.7901907563209534
2,30,32,300,Nadam,0.7915531396865845
2,30,64,300,Nadam,0.7683923840522766
2,30,128,300,Nadam,0.779291570186615
2,30,256,300,Nadam,0.7629427909851074
2,30,512,300,Nadam,0.779291570186615
2,40,16,300,Nadam,0.7820163369178772
2,40,32,300,Nadam,0.7724795937538147
2,40,64,300,Nadam,0.7861035466194153
2,40,128,300,Nadam,0.7670300006866455
2,40,256,300,Nadam,0.7779291272163391
2,40,512,300,Nadam,0.7615804076194763
2,50,16,300,Nadam,0.7779291272163391
2,50,32,300,Nadam,0.7942779064178467
2,50,64,300,Nadam,0.7983651161193848
2,50,128,300,Nadam,0.779291570186615
2,50,256,300,Nadam,0.779291570186615
2,50,512,300,Nadam,0.7643051743507385
2,60,16,300,Nadam,0.7888283133506775
2,60,32,300,Nadam,0.7643051743507385
2,60,64,300,Nadam,0.7915531396865845
2,60,128,300,Nadam,0.776566743850708
2,60,256,300,Nadam,0.7724795937538147
2,60,512,300,Nadam,0.7752043604850769
2,70,16,300,Nadam,0.7942779064178467
2,70,32,300,Nadam,0.7901907563209534
2,70,64,300,Nadam,0.7806539535522461
2,70,128,300,Nadam,0.7874659299850464
2,70,256,300,Nadam,0.7724795937538147
2,70,512,300,Nadam,0.7888283133506775
2,80,16,300,Nadam,0.7888283133506775
2,80,32,300,Nadam,0.7806539535522461
2,80,64,300,Nadam,0.7888283133506775
2,80,128,300,Nadam,0.7629427909851074
2,80,256,300,Nadam,0.7779291272163391
2,80,512,300,Nadam,0.7874659299850464
2,90,16,300,Nadam,0.7697547674179077
2,90,32,300,Nadam,0.7942779064178467
2,90,64,300,Nadam,0.7697547674179077
2,90,128,300,Nadam,0.7656675577163696
2,90,256,300,Nadam,0.7656675577163696
2,90,512,300,Nadam,0.7574931979179382
2,100,16,300,Nadam,0.776566743850708
2,100,32,300,Nadam,0.803814709186554
2,100,64,300,Nadam,0.7915531396865845
2,100,128,300,Nadam,0.7983651161193848
2,100,256,300,Nadam,0.7670300006866455
2,100,512,300,Nadam,0.7779291272163391
3,30,16,300,Nadam,0.7656675577163696
3,30,32,300,Nadam,0.8010899424552917
3,30,64,300,Nadam,0.7615804076194763
3,30,128,300,Nadam,0.7397820353507996
3,30,256,300,Nadam,0.7547683715820312
3,30,512,300,Nadam,0.7370572090148926
3,40,16,300,Nadam,0.7629427909851074
3,40,32,300,Nadam,0.7915531396865845
3,40,64,300,Nadam,0.7820163369178772
3,40,128,300,Nadam,0.7629427909851074
3,40,256,300,Nadam,0.7506812214851379
3,40,512,300,Nadam,0.7861035466194153
3,50,16,300,Nadam,0.7602179646492004
3,50,32,300,Nadam,0.7929155230522156
3,50,64,300,Nadam,0.803814709186554
3,50,128,300,Nadam,0.7356948256492615
3,50,256,300,Nadam,0.7247956395149231
3,50,512,300,Nadam,0.7547683715820312
3,60,16,300,Nadam,0.7915531396865845
3,60,32,300,Nadam,0.7656675577163696
3,60,64,300,Nadam,0.7779291272163391
3,60,128,300,Nadam,0.7697547674179077
3,60,256,300,Nadam,0.7861035466194153
3,60,512,300,Nadam,0.7534059882164001
3,70,16,300,Nadam,0.776566743850708
3,70,32,300,Nadam,0.7779291272163391
3,70,64,300,Nadam,0.7820163369178772
3,70,128,300,Nadam,0.7547683715820312
3,70,256,300,Nadam,0.7370572090148926
3,70,512,300,Nadam,0.7752043604850769
3,80,16,300,Nadam,0.7697547674179077
3,80,32,300,Nadam,0.7779291272163391
3,80,64,300,Nadam,0.7615804076194763
3,80,128,300,Nadam,0.7384195923805237
3,80,256,300,Nadam,0.752043604850769
3,80,512,300,Nadam,0.7356948256492615
3,90,16,300,Nadam,0.7643051743507385
3,90,32,300,Nadam,0.7697547674179077
3,90,64,300,Nadam,0.7411444187164307
3,90,128,300,Nadam,0.7534059882164001
3,90,256,300,Nadam,0.7724795937538147
3,90,512,300,Nadam,0.7370572090148926
3,100,16,300,Nadam,0.7874659299850464
3,100,32,300,Nadam,0.7629427909851074
3,100,64,300,Nadam,0.7615804076194763
3,100,128,300,Nadam,0.7588555812835693
3,100,256,300,Nadam,0.723433256149292
3,100,512,300,Nadam,0.7384195923805237
1,30,16,400,Nadam,0.7929155230522156
1,30,32,400,Nadam,0.8310626745223999
1,30,64,400,Nadam,0.8297002911567688
1,30,128,400,Nadam,0.8188011050224304
1,30,256,400,Nadam,0.803814709186554
1,30,512,400,Nadam,0.8010899424552917
1,40,16,400,Nadam,0.8242506980895996
1,40,32,400,Nadam,0.8201634883880615
1,40,64,400,Nadam,0.8051770925521851
1,40,128,400,Nadam,0.803814709186554
1,40,256,400,Nadam,0.7983651161193848
1,40,512,400,Nadam,0.7983651161193848
1,50,16,400,Nadam,0.8106266856193542
1,50,32,400,Nadam,0.8310626745223999
1,50,64,400,Nadam,0.8119891285896301
1,50,128,400,Nadam,0.8065395355224609
1,50,256,400,Nadam,0.8010899424552917
1,50,512,400,Nadam,0.7711171507835388
1,60,16,400,Nadam,0.8092643022537231
1,60,32,400,Nadam,0.8147138953208923
1,60,64,400,Nadam,0.8133515119552612
1,60,128,400,Nadam,0.7983651161193848
1,60,256,400,Nadam,0.7888283133506775
1,60,512,400,Nadam,0.7888283133506775
1,70,16,400,Nadam,0.7806539535522461
1,70,32,400,Nadam,0.8188011050224304
1,70,64,400,Nadam,0.8065395355224609
1,70,128,400,Nadam,0.8065395355224609
1,70,256,400,Nadam,0.8106266856193542
1,70,512,400,Nadam,0.8147138953208923
1,80,16,400,Nadam,0.807901918888092
1,80,32,400,Nadam,0.8092643022537231
1,80,64,400,Nadam,0.8065395355224609
1,80,128,400,Nadam,0.7942779064178467
1,80,256,400,Nadam,0.8092643022537231
1,80,512,400,Nadam,0.803814709186554
1,90,16,400,Nadam,0.8242506980895996
1,90,32,400,Nadam,0.8256130814552307
1,90,64,400,Nadam,0.8269754648208618
1,90,128,400,Nadam,0.8160762786865234
1,90,256,400,Nadam,0.8160762786865234
1,90,512,400,Nadam,0.8188011050224304
1,100,16,400,Nadam,0.8188011050224304
1,100,32,400,Nadam,0.803814709186554
1,100,64,400,Nadam,0.8256130814552307
1,100,128,400,Nadam,0.8228882551193237
1,100,256,400,Nadam,0.8119891285896301
1,100,512,400,Nadam,0.8010899424552917
2,30,16,400,Nadam,0.7820163369178772
2,30,32,400,Nadam,0.7888283133506775
2,30,64,400,Nadam,0.779291570186615
2,30,128,400,Nadam,0.8010899424552917
2,30,256,400,Nadam,0.8024523258209229
2,30,512,400,Nadam,0.7615804076194763
2,40,16,400,Nadam,0.7752043604850769
2,40,32,400,Nadam,0.8051770925521851
2,40,64,400,Nadam,0.7901907563209534
2,40,128,400,Nadam,0.7833787202835083
2,40,256,400,Nadam,0.7643051743507385
2,40,512,400,Nadam,0.7738419771194458
2,50,16,400,Nadam,0.8119891285896301
2,50,32,400,Nadam,0.8133515119552612
2,50,64,400,Nadam,0.776566743850708
2,50,128,400,Nadam,0.7861035466194153
2,50,256,400,Nadam,0.7888283133506775
2,50,512,400,Nadam,0.7602179646492004
2,60,16,400,Nadam,0.7820163369178772
2,60,32,400,Nadam,0.803814709186554
2,60,64,400,Nadam,0.7752043604850769
2,60,128,400,Nadam,0.7861035466194153
2,60,256,400,Nadam,0.7547683715820312
2,60,512,400,Nadam,0.7970027327537537
2,70,16,400,Nadam,0.7861035466194153
2,70,32,400,Nadam,0.7724795937538147
2,70,64,400,Nadam,0.7697547674179077
2,70,128,400,Nadam,0.7738419771194458
2,70,256,400,Nadam,0.7588555812835693
2,70,512,400,Nadam,0.7724795937538147
2,80,16,400,Nadam,0.7861035466194153
2,80,32,400,Nadam,0.8065395355224609
2,80,64,400,Nadam,0.7833787202835083
2,80,128,400,Nadam,0.7779291272163391
2,80,256,400,Nadam,0.7779291272163391
2,80,512,400,Nadam,0.7724795937538147
2,90,16,400,Nadam,0.807901918888092
2,90,32,400,Nadam,0.7874659299850464
2,90,64,400,Nadam,0.779291570186615
2,90,128,400,Nadam,0.7861035466194153
2,90,256,400,Nadam,0.7738419771194458
2,90,512,400,Nadam,0.779291570186615
2,100,16,400,Nadam,0.7752043604850769
2,100,32,400,Nadam,0.7942779064178467
2,100,64,400,Nadam,0.7861035466194153
2,100,128,400,Nadam,0.7738419771194458
2,100,256,400,Nadam,0.7752043604850769
2,100,512,400,Nadam,0.7779291272163391
3,30,16,400,Nadam,0.7506812214851379
3,30,32,400,Nadam,0.7861035466194153
3,30,64,400,Nadam,0.7506812214851379
3,30,128,400,Nadam,0.7465940117835999
3,30,256,400,Nadam,0.7588555812835693
3,30,512,400,Nadam,0.7683923840522766
3,40,16,400,Nadam,0.7779291272163391
3,40,32,400,Nadam,0.7602179646492004
3,40,64,400,Nadam,0.7574931979179382
3,40,128,400,Nadam,0.7561308145523071
3,40,256,400,Nadam,0.7997274994850159
3,40,512,400,Nadam,0.7506812214851379
3,50,16,400,Nadam,0.7901907563209534
3,50,32,400,Nadam,0.7724795937538147
3,50,64,400,Nadam,0.7656675577163696
3,50,128,400,Nadam,0.7656675577163696
3,50,256,400,Nadam,0.7629427909851074
3,50,512,400,Nadam,0.747956395149231
3,60,16,400,Nadam,0.7929155230522156
3,60,32,400,Nadam,0.776566743850708
3,60,64,400,Nadam,0.7683923840522766
3,60,128,400,Nadam,0.7670300006866455
3,60,256,400,Nadam,0.7738419771194458
3,60,512,400,Nadam,0.7670300006866455
3,70,16,400,Nadam,0.7874659299850464
3,70,32,400,Nadam,0.7656675577163696
3,70,64,400,Nadam,0.779291570186615
3,70,128,400,Nadam,0.7847411632537842
3,70,256,400,Nadam,0.7724795937538147
3,70,512,400,Nadam,0.7683923840522766
3,80,16,400,Nadam,0.7833787202835083
3,80,32,400,Nadam,0.7738419771194458
3,80,64,400,Nadam,0.7588555812835693
3,80,128,400,Nadam,0.7670300006866455
3,80,256,400,Nadam,0.7697547674179077
3,80,512,400,Nadam,0.7833787202835083
3,90,16,400,Nadam,0.7697547674179077
3,90,32,400,Nadam,0.7779291272163391
3,90,64,400,Nadam,0.7588555812835693
3,90,128,400,Nadam,0.7506812214851379
3,90,256,400,Nadam,0.7656675577163696
3,90,512,400,Nadam,0.7561308145523071
3,100,16,400,Nadam,0.7915531396865845
3,100,32,400,Nadam,0.7588555812835693
3,100,64,400,Nadam,0.7738419771194458
3,100,128,400,Nadam,0.7643051743507385
3,100,256,400,Nadam,0.7615804076194763
3,100,512,400,Nadam,0.7302452325820923
1,30,16,500,Nadam,0.8215258717536926
1,30,32,500,Nadam,0.8392370343208313
1,30,64,500,Nadam,0.8256130814552307
1,30,128,500,Nadam,0.8147138953208923
1,30,256,500,Nadam,0.8160762786865234
1,30,512,500,Nadam,0.7942779064178467
1,40,16,500,Nadam,0.8092643022537231
1,40,32,500,Nadam,0.8065395355224609
1,40,64,500,Nadam,0.8065395355224609
1,40,128,500,Nadam,0.8160762786865234
1,40,256,500,Nadam,0.7752043604850769
1,40,512,500,Nadam,0.7874659299850464
1,50,16,500,Nadam,0.8119891285896301
1,50,32,500,Nadam,0.8065395355224609
1,50,64,500,Nadam,0.7929155230522156
1,50,128,500,Nadam,0.8297002911567688
1,50,256,500,Nadam,0.8065395355224609
1,50,512,500,Nadam,0.8092643022537231
1,60,16,500,Nadam,0.7901907563209534
1,60,32,500,Nadam,0.8392370343208313
1,60,64,500,Nadam,0.7888283133506775
1,60,128,500,Nadam,0.8119891285896301
1,60,256,500,Nadam,0.803814709186554
1,60,512,500,Nadam,0.8147138953208923
1,70,16,500,Nadam,0.803814709186554
1,70,32,500,Nadam,0.8160762786865234
1,70,64,500,Nadam,0.8160762786865234
1,70,128,500,Nadam,0.8133515119552612
1,70,256,500,Nadam,0.8174387216567993
1,70,512,500,Nadam,0.8024523258209229
1,80,16,500,Nadam,0.8024523258209229
1,80,32,500,Nadam,0.8092643022537231
1,80,64,500,Nadam,0.8106266856193542
1,80,128,500,Nadam,0.8051770925521851
1,80,256,500,Nadam,0.7983651161193848
1,80,512,500,Nadam,0.8201634883880615
1,90,16,500,Nadam,0.8024523258209229
1,90,32,500,Nadam,0.8256130814552307
1,90,64,500,Nadam,0.8051770925521851
1,90,128,500,Nadam,0.8188011050224304
1,90,256,500,Nadam,0.7970027327537537
1,90,512,500,Nadam,0.8188011050224304
1,100,16,500,Nadam,0.7806539535522461
1,100,32,500,Nadam,0.8024523258209229
1,100,64,500,Nadam,0.8119891285896301
1,100,128,500,Nadam,0.8228882551193237
1,100,256,500,Nadam,0.7874659299850464
1,100,512,500,Nadam,0.807901918888092
2,30,16,500,Nadam,0.7970027327537537
2,30,32,500,Nadam,0.7997274994850159
2,30,64,500,Nadam,0.7888283133506775
2,30,128,500,Nadam,0.7574931979179382
2,30,256,500,Nadam,0.7493187785148621
2,30,512,500,Nadam,0.7820163369178772
2,40,16,500,Nadam,0.7901907563209534
2,40,32,500,Nadam,0.7697547674179077
2,40,64,500,Nadam,0.7901907563209534
2,40,128,500,Nadam,0.7711171507835388
2,40,256,500,Nadam,0.7820163369178772
2,40,512,500,Nadam,0.7806539535522461
2,50,16,500,Nadam,0.8092643022537231
2,50,32,500,Nadam,0.7929155230522156
2,50,64,500,Nadam,0.7574931979179382
2,50,128,500,Nadam,0.776566743850708
2,50,256,500,Nadam,0.7820163369178772
2,50,512,500,Nadam,0.7711171507835388
2,60,16,500,Nadam,0.7929155230522156
2,60,32,500,Nadam,0.8010899424552917
2,60,64,500,Nadam,0.7643051743507385
2,60,128,500,Nadam,0.7724795937538147
2,60,256,500,Nadam,0.776566743850708
2,60,512,500,Nadam,0.7629427909851074
2,70,16,500,Nadam,0.7874659299850464
2,70,32,500,Nadam,0.7724795937538147
2,70,64,500,Nadam,0.7888283133506775
2,70,128,500,Nadam,0.8024523258209229
2,70,256,500,Nadam,0.7847411632537842
2,70,512,500,Nadam,0.7983651161193848
2,80,16,500,Nadam,0.7806539535522461
2,80,32,500,Nadam,0.7806539535522461
2,80,64,500,Nadam,0.7833787202835083
2,80,128,500,Nadam,0.7656675577163696
2,80,256,500,Nadam,0.7833787202835083
2,80,512,500,Nadam,0.7806539535522461
2,90,16,500,Nadam,0.7942779064178467
2,90,32,500,Nadam,0.7670300006866455
2,90,64,500,Nadam,0.779291570186615
2,90,128,500,Nadam,0.7847411632537842
2,90,256,500,Nadam,0.7874659299850464
2,90,512,500,Nadam,0.7561308145523071
2,100,16,500,Nadam,0.7779291272163391
2,100,32,500,Nadam,0.7915531396865845
2,100,64,500,Nadam,0.7874659299850464
2,100,128,500,Nadam,0.7738419771194458
2,100,256,500,Nadam,0.7752043604850769
2,100,512,500,Nadam,0.7697547674179077
3,30,16,500,Nadam,0.779291570186615
3,30,32,500,Nadam,0.7888283133506775
3,30,64,500,Nadam,0.752043604850769
3,30,128,500,Nadam,0.7861035466194153
3,30,256,500,Nadam,0.7724795937538147
3,30,512,500,Nadam,0.7438691854476929
3,40,16,500,Nadam,0.7506812214851379
3,40,32,500,Nadam,0.7656675577163696
3,40,64,500,Nadam,0.7547683715820312
3,40,128,500,Nadam,0.8119891285896301
3,40,256,500,Nadam,0.7629427909851074
3,40,512,500,Nadam,0.7493187785148621
3,50,16,500,Nadam,0.7574931979179382
3,50,32,500,Nadam,0.7602179646492004
3,50,64,500,Nadam,0.7738419771194458
3,50,128,500,Nadam,0.7847411632537842
3,50,256,500,Nadam,0.7506812214851379
3,50,512,500,Nadam,0.7574931979179382
3,60,16,500,Nadam,0.776566743850708
3,60,32,500,Nadam,0.752043604850769
3,60,64,500,Nadam,0.7833787202835083
3,60,128,500,Nadam,0.7615804076194763
3,60,256,500,Nadam,0.7615804076194763
3,60,512,500,Nadam,0.7779291272163391
3,70,16,500,Nadam,0.7711171507835388
3,70,32,500,Nadam,0.7806539535522461
3,70,64,500,Nadam,0.7833787202835083
3,70,128,500,Nadam,0.7506812214851379
3,70,256,500,Nadam,0.752043604850769
3,70,512,500,Nadam,0.776566743850708
3,80,16,500,Nadam,0.7956403493881226
3,80,32,500,Nadam,0.7547683715820312
3,80,64,500,Nadam,0.7724795937538147
3,80,128,500,Nadam,0.7643051743507385
3,80,256,500,Nadam,0.7588555812835693
3,80,512,500,Nadam,0.7493187785148621
3,90,16,500,Nadam,0.776566743850708
3,90,32,500,Nadam,0.779291570186615
3,90,64,500,Nadam,0.7574931979179382
3,90,128,500,Nadam,0.7643051743507385
3,90,256,500,Nadam,0.7493187785148621
3,90,512,500,Nadam,0.7574931979179382
3,100,16,500,Nadam,0.7779291272163391
3,100,32,500,Nadam,0.7588555812835693
3,100,64,500,Nadam,0.7643051743507385
3,100,128,500,Nadam,0.752043604850769
3,100,256,500,Nadam,0.7629427909851074
3,100,512,500,Nadam,0.7670300006866455
1,30,16,50,SGD,0.7070844769477844
1,30,32,50,SGD,0.7261580228805542
1,30,64,50,SGD,0.7683923840522766
1,30,128,50,SGD,0.6634877324104309
1,30,256,50,SGD,0.7193460464477539
1,30,512,50,SGD,0.6689373254776001
1,40,16,50,SGD,0.7138964533805847
1,40,32,50,SGD,0.720708429813385
1,40,64,50,SGD,0.7125340700149536
1,40,128,50,SGD,0.7465940117835999
1,40,256,50,SGD,0.7029972672462463
1,40,512,50,SGD,0.7615804076194763
1,50,16,50,SGD,0.7561308145523071
1,50,32,50,SGD,0.7629427909851074
1,50,64,50,SGD,0.7329699993133545
1,50,128,50,SGD,0.6798365116119385
1,50,256,50,SGD,0.7138964533805847
1,50,512,50,SGD,0.7029972672462463
1,60,16,50,SGD,0.7166212797164917
1,60,32,50,SGD,0.7057220935821533
1,60,64,50,SGD,0.6948229074478149
1,60,128,50,SGD,0.776566743850708
1,60,256,50,SGD,0.696185290813446
1,60,512,50,SGD,0.6798365116119385
1,70,16,50,SGD,0.7438691854476929
1,70,32,50,SGD,0.6989100575447083
1,70,64,50,SGD,0.7043596506118774
1,70,128,50,SGD,0.7098092436790466
1,70,256,50,SGD,0.6811988949775696
1,70,512,50,SGD,0.7057220935821533
1,80,16,50,SGD,0.7084468603134155
1,80,32,50,SGD,0.747956395149231
1,80,64,50,SGD,0.6294277906417847
1,80,128,50,SGD,0.7615804076194763
1,80,256,50,SGD,0.7275204062461853
1,80,512,50,SGD,0.6948229074478149
1,90,16,50,SGD,0.776566743850708
1,90,32,50,SGD,0.7656675577163696
1,90,64,50,SGD,0.7711171507835388
1,90,128,50,SGD,0.7670300006866455
1,90,256,50,SGD,0.7016348838806152
1,90,512,50,SGD,0.7125340700149536
1,100,16,50,SGD,0.7602179646492004
1,100,32,50,SGD,0.752043604850769
1,100,64,50,SGD,0.7588555812835693
1,100,128,50,SGD,0.7697547674179077
1,100,256,50,SGD,0.7029972672462463
1,100,512,50,SGD,0.6975476741790771
2,30,16,50,SGD,0.7179836630821228
2,30,32,50,SGD,0.7288828492164612
2,30,64,50,SGD,0.747956395149231
2,30,128,50,SGD,0.7329699993133545
2,30,256,50,SGD,0.7683923840522766
2,30,512,50,SGD,0.6880108714103699
2,40,16,50,SGD,0.692098081111908
2,40,32,50,SGD,0.7588555812835693
2,40,64,50,SGD,0.7397820353507996
2,40,128,50,SGD,0.7002725005149841
2,40,256,50,SGD,0.7302452325820923
2,40,512,50,SGD,0.6934604644775391
2,50,16,50,SGD,0.7166212797164917
2,50,32,50,SGD,0.747956395149231
2,50,64,50,SGD,0.7179836630821228
2,50,128,50,SGD,0.7261580228805542
2,50,256,50,SGD,0.7506812214851379
2,50,512,50,SGD,0.7057220935821533
2,60,16,50,SGD,0.6702997088432312
2,60,32,50,SGD,0.7697547674179077
2,60,64,50,SGD,0.7506812214851379
2,60,128,50,SGD,0.752043604850769
2,60,256,50,SGD,0.6839237213134766
2,60,512,50,SGD,0.7738419771194458
2,70,16,50,SGD,0.6893733143806458
2,70,32,50,SGD,0.7125340700149536
2,70,64,50,SGD,0.7438691854476929
2,70,128,50,SGD,0.7193460464477539
2,70,256,50,SGD,0.7152588367462158
2,70,512,50,SGD,0.6839237213134766
2,80,16,50,SGD,0.692098081111908
2,80,32,50,SGD,0.7152588367462158
2,80,64,50,SGD,0.7302452325820923
2,80,128,50,SGD,0.7547683715820312
2,80,256,50,SGD,0.696185290813446
2,80,512,50,SGD,0.6757493019104004
2,90,16,50,SGD,0.7806539535522461
2,90,32,50,SGD,0.7670300006866455
2,90,64,50,SGD,0.6934604644775391
2,90,128,50,SGD,0.6975476741790771
2,90,256,50,SGD,0.7166212797164917
2,90,512,50,SGD,0.7138964533805847
2,100,16,50,SGD,0.752043604850769
2,100,32,50,SGD,0.7261580228805542
2,100,64,50,SGD,0.7247956395149231
2,100,128,50,SGD,0.7615804076194763
2,100,256,50,SGD,0.6743869185447693
2,100,512,50,SGD,0.7329699993133545
3,30,16,50,SGD,0.7057220935821533
3,30,32,50,SGD,0.6730245351791382
3,30,64,50,SGD,0.7288828492164612
3,30,128,50,SGD,0.779291570186615
3,30,256,50,SGD,0.6839237213134766
3,30,512,50,SGD,0.7384195923805237
3,40,16,50,SGD,0.6743869185447693
3,40,32,50,SGD,0.7547683715820312
3,40,64,50,SGD,0.7411444187164307
3,40,128,50,SGD,0.6689373254776001
3,40,256,50,SGD,0.7288828492164612
3,40,512,50,SGD,0.7370572090148926
3,50,16,50,SGD,0.7329699993133545
3,50,32,50,SGD,0.7138964533805847
3,50,64,50,SGD,0.7275204062461853
3,50,128,50,SGD,0.7370572090148926
3,50,256,50,SGD,0.7738419771194458
3,50,512,50,SGD,0.7643051743507385
3,60,16,50,SGD,0.7384195923805237
3,60,32,50,SGD,0.7288828492164612
3,60,64,50,SGD,0.7397820353507996
3,60,128,50,SGD,0.7370572090148926
3,60,256,50,SGD,0.7588555812835693
3,60,512,50,SGD,0.7425068020820618
3,70,16,50,SGD,0.7397820353507996
3,70,32,50,SGD,0.6594005227088928
3,70,64,50,SGD,0.7574931979179382
3,70,128,50,SGD,0.7438691854476929
3,70,256,50,SGD,0.7574931979179382
3,70,512,50,SGD,0.723433256149292
3,80,16,50,SGD,0.7356948256492615
3,80,32,50,SGD,0.6975476741790771
3,80,64,50,SGD,0.7343324422836304
3,80,128,50,SGD,0.6880108714103699
3,80,256,50,SGD,0.6893733143806458
3,80,512,50,SGD,0.6594005227088928
3,90,16,50,SGD,0.6662125587463379
3,90,32,50,SGD,0.6893733143806458
3,90,64,50,SGD,0.7220708727836609
3,90,128,50,SGD,0.6825612783432007
3,90,256,50,SGD,0.7547683715820312
3,90,512,50,SGD,0.7629427909851074
3,100,16,50,SGD,0.7043596506118774
3,100,32,50,SGD,0.7397820353507996
3,100,64,50,SGD,0.6784741282463074
3,100,128,50,SGD,0.696185290813446
3,100,256,50,SGD,0.6730245351791382
3,100,512,50,SGD,0.7016348838806152
1,30,16,100,SGD,0.7452316284179688
1,30,32,100,SGD,0.7683923840522766
1,30,64,100,SGD,0.7806539535522461
1,30,128,100,SGD,0.7084468603134155
1,30,256,100,SGD,0.6784741282463074
1,30,512,100,SGD,0.7547683715820312
1,40,16,100,SGD,0.723433256149292
1,40,32,100,SGD,0.723433256149292
1,40,64,100,SGD,0.6934604644775391
